Eartag,Sex,Weight,Hindfoot,id_grid,week,dateCap,grid
24594,1,1430,135,38,2158,18-Sep-18,Sulphur
30937,1,1200,137,38,2158,18-Sep-18,Sulphur
30955,1,1180,140,38,2158,18-Sep-18,Sulphur
30933,2,1600,135,38,2158,18-Sep-18,Sulphur
30187,2,1270,144,38,2158,18-Sep-18,Sulphur
30341,2,1030,120,38,2158,18-Sep-18,Sulphur
30987,1,890,120,38,2158,18-Sep-18,Sulphur
25068,2,1660,144,38,2158,18-Sep-18,Sulphur
24806,2,1530,136,38,2158,18-Sep-18,Sulphur
30334,2,1505,130,38,2158,18-Sep-18,Sulphur
30303,2,1330,131,38,2158,18-Sep-18,Sulphur
20933,2,1510,138,38,2158,18-Sep-18,Sulphur
35236,2,1480,132,38,2158,18-Sep-18,Sulphur
25226,2,1520,133,38,2158,18-Sep-18,Sulphur
30981,2,1310,145,38,2158,18-Sep-18,Sulphur
30940,1,1470,135,38,2158,18-Sep-18,Sulphur
24616,2,1520,132,38,2158,18-Sep-18,Sulphur
30953,2,1540,140,38,2158,18-Sep-18,Sulphur
30976,1,760,112,38,2158,18-Sep-18,Sulphur
24569,2,1760,150,38,2158,18-Sep-18,Sulphur
25209,1,1380,142,37,2158,20-Sep-18,Silver
25330,2,1285,132,37,2158,20-Sep-18,Silver
25331,1,1175,130,37,2158,20-Sep-18,Silver
24174,1,1485,144,37,2158,20-Sep-18,Silver
24520,1,1375,134,37,2158,20-Sep-18,Silver
25332,2,1285,138,37,2158,20-Sep-18,Silver
24883,2,1385,140,37,2158,20-Sep-18,Silver
24636,1,1275,135,37,2158,20-Sep-18,Silver
25333,2,630,111,37,2158,20-Sep-18,Silver
2143,2,1645,140,37,2158,20-Sep-18,Silver
25334,2,675,109,37,2158,20-Sep-18,Silver
25335,2,1285,141,37,2158,20-Sep-18,Silver
25336,1,1135,128,37,2158,20-Sep-18,Silver
25337,2,1300,139,37,2158,20-Sep-18,Silver
25338,1,545,104,37,2158,20-Sep-18,Silver
25339,2,1150,136,37,2158,20-Sep-18,Silver
25340,1,925,129,37,2158,20-Sep-18,Silver
25341,1,1145,138,37,2158,20-Sep-18,Silver
24892,2,1250,130,37,2158,20-Sep-18,Silver
25273,2,1520,143,37,2158,20-Sep-18,Silver
24893,1,1250,138,37,2158,20-Sep-18,Silver
24894,2,1260,138,37,2158,20-Sep-18,Silver
24895,2,1000,128,37,2158,20-Sep-18,Silver
24896,2,800,118,37,2158,20-Sep-18,Silver
24625,2,1480,136,37,2158,20-Sep-18,Silver
24897,2,1100,128,37,2158,20-Sep-18,Silver
24898,1,1190,133,37,2158,20-Sep-18,Silver
23071,2,1630,142,37,2158,20-Sep-18,Silver
24175,2,1360,134,37,2158,20-Sep-18,Silver
24899,1,1360,139,37,2158,20-Sep-18,Silver
24926,2,1160,135,37,2158,20-Sep-18,Silver
24888,2,1500,143,37,2158,20-Sep-18,Silver
24595,1,1430,144,37,2158,20-Sep-18,Silver
25342,2,680,135,37,2158,20-Sep-18,Silver
24927,2,670,110,37,2158,20-Sep-18,Silver
24928,1,1070,130,37,2158,20-Sep-18,Silver
24929,2,1300,142,37,2158,20-Sep-18,Silver
25032,1,1350,137,37,2158,20-Sep-18,Silver
24632,1,1270,133,37,2158,20-Sep-18,Silver
30328,2,920,121,37,2158,20-Sep-18,Silver
23142,2,1695,141,37,2158,20-Sep-18,Silver
24032,1,1270,137,37,2158,20-Sep-18,Silver
22966,1,1320,137,37,2158,20-Sep-18,Silver
24667,2,1495,141,37,2158,20-Sep-18,Silver
30967,2,1160,128,37,2158,20-Sep-18,Silver
30983,1,1150,133,37,2158,20-Sep-18,Silver
23159,1,1490,140,37,2158,20-Sep-18,Silver
24930,2,1120,127,37,2158,20-Sep-18,Silver
24931,1,1110,137,37,2158,20-Sep-18,Silver
24932,2,970,129,37,2158,20-Sep-18,Silver
24601,1,1460,140,37,2158,20-Sep-18,Silver
24933,1,1020,127,37,2158,20-Sep-18,Silver
24934,1,960,123,37,2158,20-Sep-18,Silver
24935,1,1100,128,37,2158,20-Sep-18,Silver
24884,1,1480,139,37,2158,20-Sep-18,Silver
24936,2,600,109,37,2158,20-Sep-18,Silver
24581,1,1525,140,37,2158,20-Sep-18,Silver
25343,2,1025,128,37,2158,20-Sep-18,Silver
25344,2,1485,147,37,2158,20-Sep-18,Silver
25345,1,1085,138,37,2158,20-Sep-18,Silver
24689,1,1380,130,63,2150,28-Jul-18,Kloo
24558,1,1420,130,63,2150,28-Jul-18,Kloo
22136,1,1380,132,63,2150,28-Jul-18,Kloo
22724,2,2085,133,63,2150,28-Jul-18,Kloo
24653,2,1675,134,63,2150,28-Jul-18,Kloo
24230,1,1380,127,63,2150,28-Jul-18,Kloo
22837,2,1555,135,63,2150,28-Jul-18,Kloo
24653,2,1715,0,63,2151,29-Jul-18,Kloo
24553,2,1845,135,63,2151,29-Jul-18,Kloo
24271,2,1815,0,63,2151,29-Jul-18,Kloo
24490,1,1480,136,63,2151,29-Jul-18,Kloo
23921,2,1465,0,63,2151,29-Jul-18,Kloo
24333,1,1490,136,63,2151,29-Jul-18,Kloo
25219,2,520,95,63,2151,29-Jul-18,Kloo
24688,2,1515,132,63,2151,29-Jul-18,Kloo
24523,2,1400,129,63,2151,29-Jul-18,Kloo
22136,1,1310,135,63,2151,29-Jul-18,Kloo
22724,2,2105,0,63,2151,29-Jul-18,Kloo
23717,2,1720,0,63,2151,29-Jul-18,Kloo
24335,2,1690,135,63,2151,29-Jul-18,Kloo
25218,2,1020,0,63,2151,29-Jul-18,Kloo
22847,2,2075,138,63,2152,07-Aug-18,Kloo
22724,2,1795,0,63,2152,07-Aug-18,Kloo
24653,2,1615,136,63,2152,07-Aug-18,Kloo
23921,2,1355,126,63,2152,07-Aug-18,Kloo
22109,2,1735,129,63,2152,07-Aug-18,Kloo
24498,2,1705,129,63,2152,07-Aug-18,Kloo
24490,1,1440,135,63,2152,07-Aug-18,Kloo
25217,1,600,100,63,2152,07-Aug-18,Kloo
24271,2,1645,136,63,2152,07-Aug-18,Kloo
25083,1,1340,128,81,2151,30-Jul-18,Agnes
24956,1,1430,131,81,2151,30-Jul-18,Agnes
24331,1,1400,131,81,2151,30-Jul-18,Agnes
24412,1,1620,135,81,2151,30-Jul-18,Agnes
25086,2,1440,126,81,2151,30-Jul-18,Agnes
24975,2,1705,135,81,2151,30-Jul-18,Agnes
24998,1,1280,130,81,2151,30-Jul-18,Agnes
22113,2,1825,135,81,2151,30-Jul-18,Agnes
25169,1,1440,128,81,2153,12-Aug-18,Agnes
24956,1,1520,134,81,2153,12-Aug-18,Agnes
24954,2,1545,131,81,2153,12-Aug-18,Agnes
24331,1,1420,133,81,2153,12-Aug-18,Agnes
25160,2,1455,126,81,2153,12-Aug-18,Agnes
24957,2,1825,134,81,2153,12-Aug-18,Agnes
25249,2,2125,131,94,2150,28-Jul-18,Rolo
24580,1,1360,125,94,2150,28-Jul-18,Rolo
25166,2,1525,133,94,2150,28-Jul-18,Rolo
23228,2,1550,132,94,2150,28-Jul-18,Rolo
24347,2,1745,135,94,2150,28-Jul-18,Rolo
25020,2,1300,130,94,2151,29-Jul-18,Rolo
25249,2,1695,0,94,2151,29-Jul-18,Rolo
24580,1,1340,125,94,2151,29-Jul-18,Rolo
24347,2,1745,0,94,2151,29-Jul-18,Rolo
25244,1,1370,131,94,2151,29-Jul-18,Rolo
25212,2,890,115,94,2151,29-Jul-18,Rolo
25033,1,1490,141,85,2152,05-Aug-18,Jo
24547,2,1450,132,85,2152,05-Aug-18,Jo
24693,2,1710,136,85,2152,05-Aug-18,Jo
25021,2,1465,136,85,2152,05-Aug-18,Jo
24104,2,1905,143,38,2153,14-Aug-18,Sulphur
25226,2,1420,129,38,2153,14-Aug-18,Sulphur
24569,2,1500,145,38,2153,14-Aug-18,Sulphur
24532,1,1260,136,38,2153,14-Aug-18,Sulphur
25068,2,1430,131,38,2153,14-Aug-18,Sulphur
24306,2,1405,134,38,2153,14-Aug-18,Sulphur
23016,2,1750,137,38,2153,14-Aug-18,Sulphur
24143,0,1580,0,38,2153,14-Aug-18,Sulphur
24131,2,1585,135,34,2153,16-Aug-18,Chitty
25233,2,1440,133,34,2153,16-Aug-18,Chitty
22109,2,1615,135,63,2166,11-Nov-18,Kloo
24611,2,1760,143,63,2166,11-Nov-18,Kloo
22837,2,1695,138,63,2166,11-Nov-18,Kloo
24558,1,1540,138,63,2166,11-Nov-18,Kloo
25027,2,1380,137,63,2166,11-Nov-18,Kloo
24653,2,1695,139,63,2166,11-Nov-18,Kloo
25050,2,1280,134,63,2166,11-Nov-18,Kloo
25117,1,1860,143,63,2166,11-Nov-18,Kloo
25299,1,1240,130,63,2166,11-Nov-18,Kloo
25219,2,1400,138,63,2166,11-Nov-18,Kloo
23921,2,1365,128,63,2166,11-Nov-18,Kloo
25162,1,1500,138,63,2166,11-Nov-18,Kloo
25017,2,1350,123,63,2166,11-Nov-18,Kloo
25296,2,1350,134,63,2166,11-Nov-18,Kloo
22195,1,1680,134,63,2166,11-Nov-18,Kloo
24271,2,1715,139,63,2166,11-Nov-18,Kloo
24331,1,1610,129,81,2166,15-Nov-18,Agnes
24957,2,1685,136,81,2166,15-Nov-18,Agnes
25277,2,1360,137,81,2166,15-Nov-18,Agnes
27956,1,1540,135,81,2166,15-Nov-18,Agnes
24375,1,1540,135,81,2166,15-Nov-18,Agnes
24975,2,1655,140,81,2166,15-Nov-18,Agnes
24998,1,1450,133,81,2166,15-Nov-18,Agnes
25086,2,1560,133,81,2166,15-Nov-18,Agnes
24599,1,1400,131,81,2166,15-Nov-18,Agnes
24272,1,1720,143,81,2166,15-Nov-18,Agnes
25126,1,1540,138,81,2166,15-Nov-18,Agnes
25224,2,1525,133,87,2166,14-Nov-18,Chadbear
24404,2,1525,135,94,2166,11-Nov-18,Rolo
25244,1,1590,139,94,2166,11-Nov-18,Rolo
25166,2,1665,137,94,2166,11-Nov-18,Rolo
25249,2,1745,137,94,2166,11-Nov-18,Rolo
25261,1,1640,134,94,2166,11-Nov-18,Rolo
25018,1,1490,135,94,2166,11-Nov-18,Rolo
25120,1,1360,134,85,2167,18-Nov-18,Jo
25242,1,1400,131,85,2167,18-Nov-18,Jo
24547,2,1480,136,85,2167,18-Nov-18,Jo
25201,2,1670,139,85,2167,18-Nov-18,Jo
22813,1,1530,136,85,2167,18-Nov-18,Jo
25208,2,1380,130,85,2167,18-Nov-18,Jo
25214,2,1420,139,85,2167,18-Nov-18,Jo
25047,2,1330,135,85,2167,18-Nov-18,Jo
25295,2,1550,143,85,2167,18-Nov-18,Jo
25258,2,1500,142,85,2167,18-Nov-18,Jo
25039,2,1480,140,85,2167,18-Nov-18,Jo
25278,1,1410,135,85,2167,18-Nov-18,Jo
25279,2,1340,135,85,2167,18-Nov-18,Jo
25280,2,1610,133,85,2167,18-Nov-18,Jo
24537,2,1615,133,85,2167,18-Nov-18,Jo
25259,1,1570,145,85,2167,18-Nov-18,Jo
25251,2,1360,136,85,2167,18-Nov-18,Jo
25294,1,1560,0,85,2167,18-Nov-18,Jo
24558,1,1500,135,63,2167,20-Nov-18,Kloo
24689,1,1370,133,63,2167,20-Nov-18,Kloo
25219,2,1430,135,63,2167,20-Nov-18,Kloo
23921,2,1365,0,63,2167,20-Nov-18,Kloo
25224,2,1365,0,63,2167,20-Nov-18,Kloo
25300,1,1200,125,63,2167,20-Nov-18,Kloo
24961,1,1560,0,63,2167,20-Nov-18,Kloo
24498,2,1585,130,63,2167,20-Nov-18,Kloo
25162,1,1550,137,63,2167,20-Nov-18,Kloo
25292,1,1250,128,63,2167,20-Nov-18,Kloo
25017,2,1410,120,63,2167,20-Nov-18,Kloo
24335,2,1535,142,63,2167,20-Nov-18,Kloo
25252,2,1540,133,63,2167,20-Nov-18,Kloo
25117,1,1780,145,63,2167,20-Nov-18,Kloo
22837,2,1685,137,63,2167,20-Nov-18,Kloo
25299,1,1245,129,63,2167,20-Nov-18,Kloo
25050,2,1285,134,63,2167,20-Nov-18,Kloo
24653,2,1655,143,63,2167,20-Nov-18,Kloo
25218,2,1260,138,63,2167,20-Nov-18,Kloo
25060,2,1140,130,63,2167,20-Nov-18,Kloo
24230,1,1520,136,63,2167,20-Nov-18,Kloo
22847,2,1685,0,63,2167,20-Nov-18,Kloo
25040,1,1250,133,63,2167,20-Nov-18,Kloo
22195,1,1600,135,63,2167,20-Nov-18,Kloo
22113,2,1665,141,81,2167,21-Nov-18,Agnes
25025,2,1660,145,81,2167,21-Nov-18,Agnes
25126,1,1540,138,81,2167,21-Nov-18,Agnes
25083,1,1460,135,81,2167,21-Nov-18,Agnes
22852,1,1500,144,81,2167,21-Nov-18,Agnes
24331,1,1560,0,81,2167,21-Nov-18,Agnes
24412,1,1660,133,81,2167,21-Nov-18,Agnes
25086,2,1550,131,81,2167,21-Nov-18,Agnes
25213,1,1020,121,81,2167,21-Nov-18,Agnes
24599,1,1350,130,81,2167,21-Nov-18,Agnes
24272,1,1680,0,81,2167,21-Nov-18,Agnes
24404,2,1445,0,94,2167,21-Nov-18,Rolo
25038,2,1440,134,94,2167,21-Nov-18,Rolo
24347,2,1685,143,94,2167,21-Nov-18,Rolo
25249,2,1665,135,94,2167,21-Nov-18,Rolo
25018,1,1450,134,94,2167,21-Nov-18,Rolo
25244,1,1480,134,94,2167,21-Nov-18,Rolo
25261,1,1580,135,94,2167,21-Nov-18,Rolo
25166,2,1595,135,94,2167,21-Nov-18,Rolo
25291,2,1290,136,81,2168,25-Nov-18,Agnes
25255,2,1450,130,81,2168,25-Nov-18,Agnes
24998,0,1430,0,81,2168,25-Nov-18,Agnes
24599,1,1370,0,81,2168,25-Nov-18,Agnes
25086,2,1530,0,81,2168,25-Nov-18,Agnes
25680,2,1310,132,81,2168,25-Nov-18,Agnes
25160,2,1495,133,81,2168,25-Nov-18,Agnes
25083,1,1520,133,81,2168,25-Nov-18,Agnes
24975,2,1700,139,81,2168,25-Nov-18,Agnes
22109,2,1545,0,63,2168,25-Nov-18,Kloo
25240,1,1200,127,63,2168,25-Nov-18,Kloo
25274,2,1320,134,63,2168,25-Nov-18,Kloo
24689,1,1380,134,63,2168,25-Nov-18,Kloo
25219,2,1365,0,63,2168,25-Nov-18,Kloo
24335,2,1555,0,63,2168,25-Nov-18,Kloo
22037,2,1825,0,63,2168,25-Nov-18,Kloo
25299,1,1260,130,63,2168,25-Nov-18,Kloo
24653,2,1695,0,63,2168,25-Nov-18,Kloo
24230,1,1500,134,63,2168,25-Nov-18,Kloo
25218,1,1280,133,63,2168,25-Nov-18,Kloo
25018,1,1480,0,94,2168,27-Nov-18,Rolo
25244,1,1490,125,94,2168,27-Nov-18,Rolo
25038,2,1425,0,94,2168,27-Nov-18,Rolo
25261,1,1620,0,94,2168,27-Nov-18,Rolo
25028,2,1400,130,94,2168,27-Nov-18,Rolo
25166,2,1625,0,94,2168,27-Nov-18,Rolo
25206,2,1430,137,85,2168,27-Nov-18,Jo
24537,2,1605,0,85,2168,27-Nov-18,Jo
25242,1,1400,132,85,2168,27-Nov-18,Jo
24194,2,1665,133,87,2169,05-Dec-18,Chadbear
25677,2,1450,134,87,2171,22-Dec-18,Chadbear
25677,2,1495,0,87,2175,13-Jan-19,Chadbear
25676,2,1450,138,87,2175,13-Jan-19,Chadbear
24194,2,1615,0,87,2175,13-Jan-19,Chadbear
24984,1,1350,128,87,2175,13-Jan-19,Chadbear
25253,2,1465,0,87,2175,13-Jan-19,Chadbear
25676,1,1395,0,87,2176,20-Jan-19,Chadbear
25677,2,1475,0,87,2176,20-Jan-19,Chadbear
24984,1,1300,,87,2176,20-Jan-19,Chadbear
25677,2,1515,140,87,2177,27-Jan-19,Chadbear
24984,1,1300,128,87,2177,27-Jan-19,Chadbear
24194,2,1635,0,87,2177,27-Jan-19,Chadbear
25676,1,1425,0,87,2177,27-Jan-19,Chadbear
25253,2,1385,0,87,2178,04-Feb-19,Chadbear
25677,2,1485,0,87,2178,04-Feb-19,Chadbear
24984,1,1280,133,87,2178,04-Feb-19,Chadbear
25676,1,1375,0,87,2178,04-Feb-19,Chadbear
25083,1,1470,135,81,2169,05-Dec-18,Agnes
25254,2,1380,134,81,2169,05-Dec-18,Agnes
25126,1,1550,140,81,2171,22-Dec-18,Agnes
25254,2,1390,136,81,2171,22-Dec-18,Agnes
24412,1,1700,135,81,2171,22-Dec-18,Agnes
24331,1,1600,138,81,2172,27-Dec-18,Agnes
25255,2,1485,,81,2173,31-Dec-18,Agnes
25126,1,1540,139,81,2173,31-Dec-18,Agnes
24956,1,1550,137,81,2176,24-Jan-19,Agnes
24975,2,1565,128,81,2176,24-Jan-19,Agnes
25126,1,1530,135,81,2176,24-Jan-19,Agnes
25255,2,1445,126,81,2176,24-Jan-19,Agnes
24599,1,1370,128,81,2176,24-Jan-19,Agnes
25698,2,1450,135,81,2176,24-Jan-19,Agnes
23263,1,1430,132,81,2176,24-Jan-19,Agnes
24331,1,1640,139,81,2176,24-Jan-19,Agnes
24957,2,1735,,81,2176,24-Jan-19,Agnes
25213,1,1200,124,81,2176,24-Jan-19,Agnes
24998,1,1450,135,81,2176,24-Jan-19,Agnes
25086,2,1465,0,81,2176,24-Jan-19,Agnes
22113,2,1555,0,81,2176,24-Jan-19,Agnes
25697,1,1380,133,81,2176,24-Jan-19,Agnes
25256,2,1400,145,81,2176,24-Jan-19,Agnes
25026,2,1360,139,38,2176,26-Jan-19,Sulphur
30187,1,1400,138,38,2176,26-Jan-19,Sulphur
24143,2,1550,136,38,2176,26-Jan-19,Sulphur
30320,1,1280,135,38,2176,26-Jan-19,Sulphur
24104,2,1725,0,38,2176,26-Jan-19,Sulphur
24168,2,1450,137,38,2176,26-Jan-19,Sulphur
24306,2,1565,133,38,2176,26-Jan-19,Sulphur
30349,1,1400,141,38,2176,26-Jan-19,Sulphur
30303,1,1380,133,38,2176,26-Jan-19,Sulphur
24168,2,1555,0,38,2177,29-Jan-19,Sulphur
25205,2,1390,130,38,2177,29-Jan-19,Sulphur
25688,1,1350,136,38,2177,29-Jan-19,Sulphur
25604,0,1550,0,38,2177,29-Jan-19,Sulphur
25605,1,1330,141,38,2181,28-Feb-19,Sulphur
30303,1,1365,0,38,2181,28-Feb-19,Sulphur
25026,2,1515,0,38,2181,28-Feb-19,Sulphur
25236,2,1460,141,38,2181,28-Feb-19,Sulphur
24168,2,1455,0,38,2181,28-Feb-19,Sulphur
24528,2,1490,135,38,2181,28-Feb-19,Sulphur
25609,1,1410,137,38,2181,28-Feb-19,Sulphur
25205,2,1280,0,38,2181,28-Feb-19,Sulphur
25688,1,1345,0,38,2181,28-Feb-19,Sulphur
25604,2,1440,0,38,2181,28-Feb-19,Sulphur
25693,1,1360,138,38,2181,28-Feb-19,Sulphur
30341,2,1150,129,38,2181,28-Feb-19,Sulphur
25268,1,1230,132,38,2181,28-Feb-19,Sulphur
24306,2,1505,141,38,2181,28-Feb-19,Sulphur
25226,2,1325,130,38,2181,28-Feb-19,Sulphur
25244,1,1540,140,94,2169,05-Dec-18,Rolo
25166,2,1595,138,94,2169,05-Dec-18,Rolo
25261,1,1640,134,94,2169,05-Dec-18,Rolo
24404,2,1485,130,94,2169,05-Dec-18,Rolo
24347,2,1755,139,94,2169,05-Dec-18,Rolo
25249,2,1725,134,94,2169,05-Dec-18,Rolo
25686,1,1360,131,94,2169,05-Dec-18,Rolo
25261,1,1630,138,94,2170,15-Dec-18,Rolo
24347,2,1725,136,94,2170,15-Dec-18,Rolo
25244,1,1560,0,94,2170,15-Dec-18,Rolo
25204,1,1480,137,94,2170,15-Dec-18,Rolo
25038,2,1505,133,94,2170,15-Dec-18,Rolo
25028,2,1435,133,94,2170,15-Dec-18,Rolo
25244,1,1460,131,94,2175,14-Jan-19,Rolo
25166,2,1505,0,94,2175,14-Jan-19,Rolo
25261,1,1700,138,94,2175,14-Jan-19,Rolo
25686,1,1380,135,94,2175,14-Jan-19,Rolo
25038,2,1455,134,94,2176,22-Jan-19,Rolo
25682,2,1390,132,94,2176,22-Jan-19,Rolo
25261,1,1620,134,94,2176,22-Jan-19,Rolo
25686,1,1360,136,94,2176,22-Jan-19,Rolo
25166,2,1505,0,94,2176,22-Jan-19,Rolo
25689,2,1410,134,94,2176,22-Jan-19,Rolo
25166,2,1475,0,94,2177,30-Jan-19,Rolo
25682,2,1300,131,94,2177,30-Jan-19,Rolo
25038,2,1445,133,94,2178,05-Feb-19,Rolo
25686,1,1350,131,94,2178,05-Feb-19,Rolo
24404,2,1445,0,94,2178,05-Feb-19,Rolo
25261,1,1480,135,94,2178,05-Feb-19,Rolo
25682,2,1215,133,94,2179,16-Feb-19,Rolo
25261,1,1595,137,94,2179,16-Feb-19,Rolo
24404,2,1435,0,94,2180,17-Feb-19,Rolo
25686,1,1395,0,94,2180,17-Feb-19,Rolo
25682,2,1365,0,94,2180,17-Feb-19,Rolo
25689,2,1420,0,94,2180,17-Feb-19,Rolo
22813,1,1565,137,85,2171,18-Dec-18,Jo
25293,1,1510,133,85,2171,18-Dec-18,Jo
25049,2,1370,127,85,2171,18-Dec-18,Jo
25678,2,1430,136,85,2171,18-Dec-18,Jo
25679,1,1610,138,85,2171,18-Dec-18,Jo
25278,1,1450,128,85,2171,18-Dec-18,Jo
25687,2,1540,133,85,2175,15-Jan-19,Jo
25679,1,1615,0,85,2175,15-Jan-19,Jo
25681,1,1390,129,85,2175,15-Jan-19,Jo
22813,1,1505,138,85,2175,15-Jan-19,Jo
25294,1,1490,141,85,2175,15-Jan-19,Jo
25678,2,1410,134,85,2175,15-Jan-19,Jo
25297,2,1400,141,85,2175,15-Jan-19,Jo
25685,2,1405,138,85,2175,15-Jan-19,Jo
25120,1,1380,129,85,2175,15-Jan-19,Jo
25045,1,1530,131,85,2175,15-Jan-19,Jo
25279,2,1290,138,85,2175,15-Jan-19,Jo
25696,2,1560,135,85,2175,15-Jan-19,Jo
25246,2,1840,152,85,2175,15-Jan-19,Jo
25295,1,1550,141,85,2175,15-Jan-19,Jo
25021,2,1385,143,85,2175,15-Jan-19,Jo
24693,2,1610,,85,2175,15-Jan-19,Jo
25695,2,1350,133,85,2175,15-Jan-19,Jo
25687,1,1540,131,85,2176,22-Jan-19,Jo
25120,1,1355,129,85,2176,22-Jan-19,Jo
22813,1,1495,137,85,2176,22-Jan-19,Jo
25251,1,1310,136,85,2176,22-Jan-19,Jo
25258,2,1440,135,85,2176,22-Jan-19,Jo
24693,2,1655,0,85,2176,22-Jan-19,Jo
24547,2,1445,0,85,2176,22-Jan-19,Jo
25297,2,1430,141,85,2176,22-Jan-19,Jo
25695,2,1360,139,85,2176,22-Jan-19,Jo
25279,2,1295,0,85,2176,22-Jan-19,Jo
25049,2,1265,0,85,2177,27-Jan-19,Jo
25297,2,1365,141,85,2177,27-Jan-19,Jo
25258,2,1465,0,85,2177,27-Jan-19,Jo
25295,1,1505,140,85,2177,27-Jan-19,Jo
25021,2,1385,0,85,2177,27-Jan-19,Jo
25603,2,1380,140,85,2177,27-Jan-19,Jo
25251,1,1310,132,85,2178,05-Feb-19,Jo
22813,1,1465,0,85,2178,05-Feb-19,Jo
25695,2,1385,0,85,2178,05-Feb-19,Jo
25675,2,1380,140,85,2178,05-Feb-19,Jo
25246,2,1730,151,85,2178,05-Feb-19,Jo
25295,1,1525,137,85,2178,05-Feb-19,Jo
24547,2,1555,0,85,2178,05-Feb-19,Jo
25297,2,1455,0,85,2178,05-Feb-19,Jo
25049,2,1395,0,85,2178,05-Feb-19,Jo
25202,1,1300,137,85,2178,05-Feb-19,Jo
24693,2,1585,0,85,2178,05-Feb-19,Jo
25683,1,1400,136,85,2178,05-Feb-19,Jo
25202,1,1330,134,85,2179,13-Feb-19,Jo
25687,2,1530,136,85,2179,13-Feb-19,Jo
25246,2,1780,148,85,2179,13-Feb-19,Jo
25696,2,1520,136,85,2179,13-Feb-19,Jo
25120,1,1325,133,85,2179,13-Feb-19,Jo
25678,2,1405,0,85,2179,13-Feb-19,Jo
25295,1,1515,135,85,2179,13-Feb-19,Jo
25279,2,1295,0,85,2180,17-Feb-19,Jo
25257,2,1310,128,85,2180,17-Feb-19,Jo
25202,1,1315,0,85,2180,17-Feb-19,Jo
24693,2,1505,0,85,2180,17-Feb-19,Jo
23921,2,1420,0,63,2169,06-Dec-18,Kloo
25245,1,1270,136,63,2170,15-Dec-18,Kloo
25219,2,1475,139,63,2170,15-Dec-18,Kloo
24335,2,1625,140,63,2170,15-Dec-18,Kloo
24653,2,1725,138,63,2171,17-Dec-18,Kloo
24611,2,1700,140,63,2171,17-Dec-18,Kloo
22109,2,1545,133,63,2171,17-Dec-18,Kloo
25050,2,1345,137,63,2171,17-Dec-18,Kloo
25290,1,1360,132,63,2171,17-Dec-18,Kloo
22837,2,1745,0,63,2171,17-Dec-18,Kloo
25092,2,1815,140,63,2172,27-Dec-18,Kloo
24689,1,1500,133,63,2172,27-Dec-18,Kloo
25299,1,1340,136,63,2173,30-Dec-18,Kloo
25700,1,1400,136,63,2173,30-Dec-18,Kloo
25699,2,1580,136,63,2173,30-Dec-18,Kloo
22109,2,1575,0,63,2173,30-Dec-18,Kloo
22847,2,1715,140,63,2173,30-Dec-18,Kloo
24611,2,1765,140,63,2173,30-Dec-18,Kloo
25253,2,1420,141,63,2173,30-Dec-18,Kloo
22837,0,1685,,63,2175,13-Jan-19,Kloo
25117,1,1890,144,63,2175,13-Jan-19,Kloo
24335,0,1605,0,63,2175,13-Jan-19,Kloo
24653,2,1765,0,63,2175,13-Jan-19,Kloo
24558,1,1640,139,63,2175,13-Jan-19,Kloo
25092,2,1755,0,63,2175,13-Jan-19,Kloo
25688,1,1330,136,63,2175,13-Jan-19,Kloo
22837,2,1605,0,63,2176,21-Jan-19,Kloo
25688,1,1340,135,63,2176,21-Jan-19,Kloo
25029,0,1455,0,63,2176,21-Jan-19,Kloo
24653,2,1745,0,63,2176,21-Jan-19,Kloo
22847,2,1725,0,63,2176,21-Jan-19,Kloo
24523,2,1460,132,63,2176,21-Jan-19,Kloo
24558,1,1570,139,63,2176,21-Jan-19,Kloo
22109,2,1475,0,63,2176,21-Jan-19,Kloo
25117,1,1790,145,63,2176,21-Jan-19,Kloo
24230,1,1480,130,63,2176,21-Jan-19,Kloo
24498,2,1545,0,63,2177,28-Jan-19,Kloo
25699,2,1415,0,63,2177,28-Jan-19,Kloo
25245,1,1250,135,63,2177,28-Jan-19,Kloo
25029,2,1385,0,63,2177,28-Jan-19,Kloo
24271,2,1655,139,63,2178,04-Feb-19,Kloo
25240,1,1260,130,63,2178,04-Feb-19,Kloo
22841,1,1530,141,63,2178,04-Feb-19,Kloo
22837,2,1655,140,63,2178,04-Feb-19,Kloo
25117,1,1840,145,63,2178,04-Feb-19,Kloo
25699,2,1605,134,63,2178,04-Feb-19,Kloo
24653,2,1675,0,63,2178,04-Feb-19,Kloo
25245,1,1300,134,63,2178,04-Feb-19,Kloo
25029,2,1415,0,63,2178,04-Feb-19,Kloo
22847,2,1665,136,63,2178,04-Feb-19,Kloo
25092,2,1665,0,63,2178,04-Feb-19,Kloo
25299,1,1310,131,63,2178,04-Feb-19,Kloo
24653,2,1675,0,63,2179,10-Feb-19,Kloo
25245,1,1315,0,63,2179,10-Feb-19,Kloo
24611,2,1795,0,63,2179,10-Feb-19,Kloo
25159,2,1460,140,63,2179,10-Feb-19,Kloo
24558,1,1520,0,63,2179,10-Feb-19,Kloo
25299,1,,0,63,2179,10-Feb-19,Kloo
24335,2,1505,0,63,2179,10-Feb-19,Kloo
25699,2,1635,0,63,2179,10-Feb-19,Kloo
25613,1,1290,140,63,2179,10-Feb-19,Kloo
25029,2,1345,0,63,2179,10-Feb-19,Kloo
25117,1,1765,144,63,2179,10-Feb-19,Kloo
